Gene,SA3170,SA3173,SA3309,SA3326,SA3331,SA3336,SA3174,SA3195,SA3198,SA3318,SA3337,SA3338,,baseMean,log2FoldChange (LUAD/AdenomaG),lfcSE,pvalue,padj,ENTREZ_ID,Gene_name
1700123M08Rik,5.315892235,4.303232236,4.32646776,4.28823044,4.403085515,6.057977891,4.32107299,4.630820675,4.720329895,3.567308897,4.410281547,4.667300282,,26.38412075,-0.262287162,0.331129951,0.21663969,0.437548304,100503636,RIKEN cDNA 1700123M08 gene
1700123O20Rik,9.961396278,9.584518346,9.484897123,9.334372222,9.344697489,9.812865393,9.406176558,10.10064747,9.62722049,9.764302142,10.55252299,10.38452966,,912.665854,0.344815379,0.210034914,0.053614463,0.17388601,58248,RIKEN cDNA 1700123O20 gene
1810008I18Rik,4.186609218,4.406325729,2.934150337,3.64437425,3.609536392,3.151087296,2.736110489,4.078279652,2.78173044,4.500194701,3.862793752,4.231201167,,13.92022901,0.039809547,0.295718182,0.835326308,0.924517997,100503969,RIKEN cDNA 1810008I18 gene
1810010D01Rik,6.596000154,5.303232236,4.457712294,5.001926255,5.633383134,5.823512638,4.610579608,5.029370052,4.656199557,4.014767874,4.917241536,3.313663327,,36.26119055,-0.787830655,0.452537089,0.009133843,0.049033898,NA,NA
1810010H24Rik,9.31073053,9.299888793,9.260579824,10.10380587,9.568379067,10.15390231,8.521835395,8.456791276,8.623032694,7.085157202,8.751068669,8.262679399,,572.0457001,-1.185828941,0.288717486,0.00000362,0.0000976,69066,RIKEN cDNA 1810010H24 gene
1810011H11Rik,6.396062584,7.865757347,7.409883768,7.198963103,7.0601978,7.526126727,6.837648516,7.475169805,6.796680781,7.365265121,6.162354033,6.209827516,,138.8535311,-0.276504539,0.26885612,0.173252129,0.379739819,NA,NA
1810011O10Rik,9.378902032,9.346006259,9.282878492,9.008508906,9.501927418,9.275208607,8.754774334,9.405008734,8.724244945,9.947081067,8.15670747,8.787594515,,587.1970623,-0.155135881,0.228581801,0.400281935,0.63087333,NA,NA
1810013L24Rik,9.71993895,10.17861186,10.4119086,10.47488946,10.08310686,10.2687304,10.84811551,10.03092384,10.21357623,10.3270458,10.16516905,9.993925163,,1219.63193,0.068036143,0.167636373,0.653479606,0.821095784,69053,RIKEN cDNA 1810013L24 gene
1810014B01Rik,6.756464826,6.248784452,5.841040933,5.64437425,5.725013609,7.093601801,5.436550207,6.14866898,6.36669294,5.66246613,6.352178592,6.465666421,,74.87322633,-0.118462366,0.25359446,0.536780631,0.741155351,66263,RIKEN cDNA 1810014B01 gene
1810019D21Rik,9.565987585,8.421788846,8.114059427,8.136227347,8.516426987,9.198211208,8.427272394,8.371061402,8.25746387,6.130245092,9.98890252,8.429140545,,418.7607942,-0.044913643,0.30017841,0.808576565,0.91057805,69771,RIKEN cDNA 1810019D21 gene
1810021B22Rik,6.561648649,5.303232236,5.104075339,5.036691673,5.403085514,5.436489514,4.851587707,4.871828775,5.241162058,3.915232201,5.332279035,5.001719321,,39.18095759,-0.412982789,0.332640911,0.072287344,0.21337737,69120,RIKEN cDNA 1810021B22 gene
1810022K09Rik,9.328716275,8.972511022,8.891252379,9.021584781,8.457533298,9.295745538,8.654973727,9.630820675,9.076351188,9.395589658,10.18055421,9.463410447,,616.3032285,0.350680242,0.236324063,0.068951811,0.206219299,NA,NA
1810024B03Rik,4.710171174,4.192200923,4.256078432,3.344813969,4.226207752,3.321012297,4.151147989,4.419316571,4.444695452,4.27780228,5.116550344,4.143738325,,19.59499712,0.214698505,0.289335171,0.294180525,0.528202282,329509,RIKEN cDNA 1810024B03 gene
1810026B05Rik,8.305550291,8.534186671,8.465531798,8.68329324,8.410004928,8.739801931,7.977696476,8.593453823,8.331194259,7.95962632,8.816990062,8.377358002,,351.0173568,-0.129491362,0.161715406,0.374858431,0.607720577,NA,NA
1810026J23Rik,9.359036726,10.12293826,10.35305707,10.24707312,10.07006055,9.865332813,10.11548886,9.975520078,10.20659656,9.972063423,9.359570726,9.968697066,,1021.977341,-0.064361431,0.174415958,0.67768853,0.836073761,NA,NA
1810030O07Rik,9.998786523,10.07288645,9.773354126,9.852608609,10.00984661,9.930806651,9.598231215,9.9412269,9.91957547,9.982858627,9.716942885,9.651532966,,940.9486894,-0.124544333,0.103348349,0.209938801,0.429671513,69155,RIKEN cDNA 1810030O07 gene
1810032O08Rik,6.72576803,5.991288229,6.063433354,5.929776469,6.430566251,6.642940392,6.033791038,6.456791276,6.196767939,6.500194701,7.784405853,7.50129033,,100.1968627,0.372925552,0.314856931,0.093998864,0.25460079,NA,NA
1810034E14Rik,6.019499232,6.087503545,6.123974896,5.103805869,5.931464487,5.195481415,5.195542108,5.786098901,5.75135679,5.27780228,5.554671456,5.001719321,,49.85059028,-0.241980394,0.24296704,0.208897768,0.428552774,66503,RIKEN cDNA 1810034E14 gene
1810037I17Rik,11.64450306,11.28981172,10.41997965,10.55126485,10.64882104,11.24450486,10.59409148,10.79527055,10.76091743,10.63828362,11.8684183,11.61083436,,2177.149742,0.064053184,0.236626149,0.734135765,0.869685326,67704,RIKEN cDNA 1810037I17 gene
1810041H14Rik,4.186609218,4.406325729,3.256078432,3.551264846,3.790108638,4.543404719,2.473076084,3.871828775,3.897207657,3.429805374,4.332279035,3.465666421,,14.57525489,-0.162995362,0.302490071,0.414619647,0.643913012,78312,RIKEN cDNA 1810041H14 gene
1810041L15Rik,3.771571719,5.777163424,4.841040933,3.892301764,4.609536392,2.47301539,2.151147989,2.493317152,1.78173044,4.27780228,1.162354034,2.728700826,,15.31228605,-1.140033591,0.828846694,0.007473863,0.04227348,NA,NA
1810043G02Rik,8.931443056,8.181339931,7.816793387,8.429009096,8.082024164,8.739801931,7.830628088,7.906098677,8.252050374,7.583610709,8.296780354,7.944638225,,297.6807263,-0.34211266,0.210103198,0.054885644,0.176164696,NA,NA
1810043H04Rik,8.737356003,8.259151167,7.888346648,7.778800571,8.166170169,8.705676147,7.473076083,7.926276559,8.252050374,7.707790121,8.433817061,8.70598075,,299.3936124,-0.108529902,0.218226534,0.545063445,0.74784514,NA,NA
1810044D09Rik,5.74119807,5.220770075,4.792131332,4.451729173,5.024573891,5.321012297,4.674709945,5.078279652,5.720329895,3.808316996,5.484282128,4.844178044,,34.36991135,-0.04689085,0.263993892,0.805521869,0.909181667,69798,RIKEN cDNA 1810044D09 gene
1810055G02Rik,8.526459221,8.19580316,8.291702342,8.861120109,8.073333203,8.35565844,9.159576611,8.385708178,8.676548203,9.339098459,8.788062876,9.386912309,,425.996754,0.510182366,0.213128676,0.005539727,0.033439374,72056,RIKEN cDNA 1810055G02 gene
1810058I24Rik,10.16102381,9.840666366,9.81220125,9.322093892,9.734691523,9.880708039,9.80219968,10.05555958,10.05474893,9.096561965,10.32977218,10.15216695,,949.0498476,0.118272195,0.187774836,0.471574225,0.690753668,67705,RIKEN cDNA 1810058I24 gene
1810062G17Rik,4.830465408,4.303232236,3.841040933,3.64437425,3.872570797,4.736049796,3.958502911,4.871828775,5.196767939,3.107877279,5.834779375,4.667300282,,24.07787633,0.267462554,0.3535842,0.209783836,0.42965597,72282,RIKEN cDNA 1810062G17 gene
1810062O18Rik,3.771571719,3.248784452,3.393581957,3.229336751,2.702645796,2.736049796,3.32107299,4.926276559,3.518696033,2.429805373,4.162354034,4.391665839,,12.69736133,0.374880592,0.412855641,0.107713098,0.278775931,75602,RIKEN cDNA 1810062O18 gene
1810064F22Rik,5.315892235,5.870272828,6.426003434,5.344813969,6.257234648,5.851527014,5.436550207,6.679183697,5.897207657,4.107877278,6.184721846,4.667300282,,56.66380192,-0.075656943,0.287315517,0.693758734,0.845801427,69862,RIKEN cDNA 1810064F22 gene
2010001A14Rik,6.74119807,6.087503545,5.488739189,5.621654174,5.633383134,6.417873836,5.23861083,6.237478247,6.444695452,5.631439235,6.184721846,5.667300282,,64.80887848,-0.066388839,0.242296083,0.722962366,0.863013488,76516,RIKEN cDNA 2010001A14 gene
2010003K11Rik,2.508537313,1.133307234,#NUM!,1.229336751,1.702645796,0.151087296,4.674709945,3.171389057,1.196767939,1.107877278,#NUM!,7.830238853,,23.43104177,3.258319689,1.524760816,0.000715413,0.006860741,69861,RIKEN cDNA 2010003K11 gene
2010005H15Rik,3.887048936,4.635807575,4.32646776,4.451729173,4.560626791,5.360540661,4.795004178,5.843814399,3.518696033,4.014767874,3.969708955,5.391665839,,26.39621432,0.094837597,0.300935684,0.624014765,0.801005693,NA,NA
2010012O05Rik,8.764038046,8.406325729,8.210274743,8.148199988,8.153856908,8.463970251,7.650993876,7.965804923,8.273583536,7.662466131,8.910546883,8.960721949,,327.8603219,-0.023516128,0.219290331,0.894249546,0.95372389,NA,NA
2010016I18Rik,6.756464826,5.796272247,5.457712294,5.575111588,6.403085514,6.399014809,5.543465411,6.885634575,5.004122861,4.27780228,6.9567699,5.97662834,,68.99139651,-0.029045005,0.293044934,0.876020345,0.944210467,69206,RIKEN cDNA 2010016I18 gene
2010107E04Rik,11.26742675,10.71639,10.42098536,10.17087349,10.17432101,11.33967614,10.38236917,11.14723702,10.82612456,10.04451522,11.41856272,11.254874,,1839.498549,0.102397753,0.23746023,0.580192802,0.773361693,NA,NA
2010107G12Rik,1.771571719,3.133307234,#NUM!,0.644374251,3.287608297,2.47301539,2.958502911,3.871828775,3.518696033,1.692839779,4.410281547,7.074475664,,18.51835595,1.84089614,1.267267921,0.003490587,0.023545438,NA,NA
2010107G23Rik,8.662342649,7.879261612,7.822893586,7.661182538,7.892470355,8.285513616,7.610579607,7.77871937,7.811477783,5.599730375,7.332279035,8.603169944,,238.1072187,-0.210069331,0.295812124,0.303898175,0.537823648,NA,NA
2010109I03Rik,2.99396414,3.007776352,2.519112838,2.64437425,2.287608297,1.736049796,6.009128984,2.493317152,3.004122861,1.692839779,3.969708955,5.667300282,,15.33229636,1.337066641,0.941354108,0.005505477,0.033317004,NA,NA
2010111I01Rik,9.50175878,9.929887685,9.280664071,8.91350093,9.5944295,9.762112093,8.980870724,9.248204654,9.054748934,8.915232201,9.543896985,9.46115094,,668.7653776,-0.258036386,0.183613076,0.109531894,0.281894582,NA,NA
2010204K13Rik,5.678462314,5.833746952,5.063433354,4.28823044,5.430566251,5.280370313,6.658942628,6.725977909,7.196767939,6.751733469,6.834779375,7.014103045,,79.00007109,1.457381156,0.262074462,2.13E-09,0.000000192,68355,RIKEN cDNA 2010204K13 gene
2010300C02Rik,9.89569303,9.358916368,8.876664843,9.297219224,9.43226654,9.63086756,9.293255046,9.669240894,9.423180131,9.341496955,10.83831107,10.23649547,,833.8519354,0.333782252,0.267424241,0.105039074,0.274302,NA,NA
2010315B03Rik,7.873109745,8.42486168,8.617144921,8.259084095,8.280074624,7.743544333,7.765857833,8.698866063,8.268230301,7.411658027,7.747316534,7.619471757,,277.1316834,-0.178289187,0.219053792,0.331252996,0.565122875,630836,RIKEN cDNA 2010315B03 gene
2010320M18Rik,9.090491064,8.393834785,7.767040352,7.621654174,8.280074624,8.642940392,7.552027425,8.010592845,8.168311493,7.163159714,8.386355708,7.635591422,,284.7412582,-0.363740983,0.270812715,0.079864421,0.228207726,72093,RIKEN cDNA 2010320M18 gene
2200002D01Rik,9.596000154,8.669878251,8.55253584,9.010696465,8.399613322,9.249119379,9.736110489,9.69102531,9.633479481,8.978241998,10.19990099,11.24111209,,799.4502908,0.922449504,0.375745175,0.001519547,0.012467828,72275,RIKEN cDNA 2200002D01 gene
2210011C24Rik,7.44399706,7.609040665,6.816793387,6.644374251,7.218345635,7.436489514,5.610579607,5.871828775,5.869193281,4.9152322,5.834779375,6.097934636,,102.1569767,-1.412496542,0.257169203,3.17E-09,0.000000264,NA,NA
2210013O21Rik,8.535337372,8.619807096,8.343541273,8.372294705,8.48400551,8.340911855,8.111149921,8.515684965,8.500548687,8.571401652,9.125250039,7.667300282,,354.1403466,0.022799436,0.189474976,0.892082874,0.952548523,NA,NA
2210015D19Rik,8.793939532,8.358916368,8.500204376,8.206616675,8.291360432,9.063976632,7.577412743,8.125585367,8.139282444,7.267748615,7.806210223,7.931640885,,304.3738095,-0.646680063,0.213263418,0.000557889,0.005617283,NA,NA
2210016F16Rik,10.32103554,10.20655622,9.902817131,9.85990725,10.02907528,9.925874355,9.760326727,9.704718789,9.974845068,9.639258739,9.662199921,10.15915338,,985.3404966,-0.198769457,0.131370242,0.105973703,0.275807284,70153,RIKEN cDNA 2210016F16 gene
2210016L21Rik,9.517526096,8.989213901,8.80759445,8.747662059,9.042495799,9.09066651,8.879068443,8.981960692,9.121580442,8.990520328,9.930538358,10.0294347,,604.5543162,0.25993878,0.2266801,0.162616039,0.365289535,72357,RIKEN cDNA 2210016L21 gene
2210018M11Rik,9.417830399,9.252248307,9.379165183,9.680547863,9.399613323,9.730403233,9.427272394,9.346314739,9.241162058,9.362905848,9.388766226,9.166106139,,679.4166713,-0.14888877,0.110458611,0.158068705,0.358238505,NA,NA
2210019I11Rik,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,1.151147988,1.756351557,2.518696034,0.107877279,2.162354033,7.878447946,,21.01656748,9.3182755,3.242882202,NA,NA,NA,NA
2210404O09Rik,6.756464826,6.70821607,7.114059427,7.438790117,7.033562674,7.370255816,7.217237179,8.171389057,7.252050375,7.152271398,7.162354034,6.682897137,,149.9116479,0.178012999,0.225779187,0.334716763,0.568424807,NA,NA
2210407C18Rik,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,2.736110489,7.182616313,4.004122861,3.429805374,0.162354033,13.95199867,,1335.643099,15.6900262,4.321641012,NA,NA,NA,NA
2210408F21Rik,7.263424815,6.852125482,6.634590055,7.070639005,6.497061663,8.01527344,7.151147989,6.965804923,7.336319291,5.940767293,7.217636469,6.938154192,,134.4704053,-0.097151392,0.245463416,0.607082672,0.789259996,73652,RIKEN cDNA 2210408F21 gene
2210408I21Rik,5.74119807,6.056139374,5.934150338,6.053765187,6.241804607,6.033730345,6.105344299,6.300672074,6.28423078,7.374663819,6.069244629,5.097934636,,73.48017511,0.209926977,0.270038146,0.296153517,0.530190157,72371,RIKEN cDNA 2210408I21 gene
2210417A02Rik,3.356534219,2.548344733,3.104075339,2.814299252,1.702645796,3.610518914,2.736110489,1.756351557,3.36669294,3.692839779,4.554671456,5.313663327,,11.979575,0.377712281,0.493434938,0.090804925,0.248584617,70138,RIKEN cDNA 2210417A02 gene
2300009A05Rik,6.801319062,6.982972962,6.59236182,6.316799592,6.691330483,6.360540661,6.643001085,6.438175598,6.911013457,6.500194701,6.701512845,6.252262782,,98.13174251,-0.045062607,0.169208898,0.765729471,0.887328364,69478,RIKEN cDNA 2300009A05 gene
2310001H17Rik,5.678462314,6.656869191,5.888346648,5.372294705,5.831928813,6.751000138,5.543465411,6.171389057,5.28423078,6.085157202,6.228443224,6.410524866,,66.92211501,-0.067846805,0.245585289,0.718692967,0.86071644,76432,RIKEN cDNA 2310001H17 gene
2310002L09Rik,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,8.720942904,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,,35.16285732,-0.05142286,0.389188235,NA,NA,71886,RIKEN cDNA 2310002L09 gene
2310007B03Rik,10.06159057,10.15289796,9.615388749,9.275551306,9.825473791,9.482004174,10.82886763,9.850869156,10.0778819,8.554960505,10.7724561,9.47912868,,991.3164278,0.207684356,0.276185551,0.303957467,0.537871006,NA,NA
2310009A05Rik,6.771571719,7.519888287,7.210274743,6.853827616,7.042495799,7.105283606,6.490997991,7.160073744,6.840624128,6.500194701,7.139633957,7.038556089,,128.0526896,-0.176413969,0.182778003,0.271675675,0.504845896,NA,NA
2310009B15Rik,7.284641301,7.110587158,6.945377593,6.344813969,6.831928814,7.270028368,7.009128983,7.555093349,7.294800022,7.130245091,8.110721265,7.333562884,,151.5513783,0.361199809,0.228097266,0.055612994,0.177808862,69549,RIKEN cDNA 2310009B15 gene
2310010G23Rik,4.578926641,4.007776352,2.934150337,3.731837092,3.024573891,3.736049796,3.151147989,3.630820676,3.196767939,4.429805373,4.249816874,2.951093248,,13.42741226,-0.022240767,0.29436181,0.905021381,0.958720549,NA,NA
2310010J17Rik,7.771571719,6.767513253,6.945377593,6.399261753,6.842197148,7.162314551,6.033791038,6.546428488,6.688621035,5.722587123,6.638087464,6.353191691,,107.4489617,-0.536807598,0.270449772,0.012910314,0.063318367,78329,RIKEN cDNA 2310010J17 gene
2310011J03Rik,10.41422516,9.955612498,9.725313226,9.570670245,9.715270335,10.31599422,9.176287551,9.445184656,9.897207657,9.307549623,9.573865021,10.46001986,,926.1107424,-0.198313093,0.219612915,0.274058667,0.507108219,66374,RIKEN cDNA 2310011J03 gene
2310015A10Rik,7.517526096,7.743101588,7.68903784,7.358619768,7.992664643,7.932447009,7.021512708,8.395390731,7.241162058,6.66246613,7.855840991,6.830238852,,194.3019113,-0.159943651,0.2478087,0.403786222,0.633918679,69548,RIKEN cDNA 2310015A10 gene
2310022A10Rik,7.94149672,8.279663765,8.430005364,8.448505272,8.487280642,8.697981756,8.254435797,8.108026996,8.341426181,8.729929098,8.044997082,8.433757173,,330.4253069,-0.051596671,0.154370788,0.713786997,0.858430404,66367,RIKEN cDNA 2310022A10 gene
2310022B05Rik,10.82232734,10.80632179,10.80836327,10.60002416,11.03356267,10.48759386,10.93823431,10.62876994,10.75805588,10.46322837,10.67706809,9.95430996,,1649.759678,-0.143307406,0.158302113,0.320351885,0.555466986,69551,RIKEN cDNA 2310022B05 gene
2310030G06Rik,9.887048936,9.613087498,9.547018835,9.44527415,9.649552071,9.539104581,9.311019325,9.328735992,9.268230301,8.002695042,9.450066413,9.384529658,,686.7884499,-0.342378794,0.210627104,0.054993507,0.176408158,66952,RIKEN cDNA 2310030G06 gene
2310033P09Rik,9.441637788,8.777163424,8.507797525,8.613041044,8.897402651,9.173455109,8.206430424,8.622600169,8.876248038,8.242303599,9.739782861,9.260082287,,489.5258332,-0.003338894,0.229483009,0.983291847,0.992658247,67862,RIKEN cDNA 2310033P09 gene
2310034G01Rik,5.646040836,5.833746952,4.457712294,3.64437425,5.31735564,4.610518914,4.058038585,4.493317152,4.444695452,5.631439235,5.206748153,4.603169944,,31.47111257,-0.116738225,0.299141476,0.548934259,0.750540035,75579,RIKEN cDNA 2310034G01 gene
2310035C23Rik,9.61706177,9.637132972,9.558031827,9.731837092,9.669872055,10.02145201,10.07892595,10.07376417,9.472892344,9.317330644,10.18610839,9.81262331,,884.307851,0.12142779,0.161602933,0.408376836,0.638367353,NA,NA
2310036O22Rik,11.49608557,10.99749338,10.78120768,10.8267686,10.77209556,11.10746345,10.64199887,10.96661702,10.85854604,10.74902588,11.74731653,11.59649435,,2181.290902,0.101411306,0.200479992,0.550547319,0.751626657,NA,NA
2310039H08Rik,8.812318061,7.767513254,7.200936878,7.483578039,7.621509033,8.105283606,6.795004179,7.204812058,7.917867127,7.55908839,8.419741876,7.651532966,,224.8628209,-0.147410697,0.260591786,0.448831824,0.67239367,67101,RIKEN cDNA 2310039H08 gene
2310040G24Rik,5.887048936,5.777163424,5.548860182,5.372294705,5.375071138,7.958442217,4.958502911,6.580779993,6.67250137,4.567308897,6.069244629,6.209827516,,73.84846566,-0.111595997,0.32466451,0.548078978,0.749706192,381792,RIKEN cDNA 2310040G24 gene
2310045N01Rik,9.949821585,9.678915296,9.585202029,9.494561088,9.677060386,9.724734483,9.156772538,9.651169321,9.320889251,8.842586899,9.80981246,9.546750349,,756.8180599,-0.228600891,0.163579603,0.120874859,0.300417493,NA,NA
2310047M10Rik,9.149505223,9.007776352,9.0082918,8.829249593,9.033562674,9.167895583,8.589939841,8.714420877,8.876248038,8.50448206,8.920577248,8.75844817,,475.6511348,-0.281905892,0.109824822,0.007144503,0.040829614,NA,NA
2310057M21Rik,7.175293905,7.248784451,6.967573339,7.399261753,6.768734986,7.454868044,7.360601354,7.004279071,7.103658534,7.934425766,6.969708956,7.931640885,,159.954935,0.192465482,0.209762573,0.276272414,0.509473539,68277,RIKEN cDNA 2310057M21 gene
2310061I04Rik,9.140805528,8.738169292,8.702334662,8.765907768,8.736068798,9.033730345,8.290699341,8.300672074,8.415936459,9.105056759,8.950256593,8.868252179,,439.7113953,-0.138521783,0.169314944,0.360005669,0.594321729,69662,RIKEN cDNA 2310061I04 gene
2310067B10Rik,10.66234265,10.47389917,11.13443594,10.91174618,11.10405868,10.90179428,10.82534026,10.53880381,11.03202886,10.13301684,10.05413774,10.377358,,1687.00014,-0.285907204,0.188738276,0.082683876,0.233039978,NA,NA
