"","x"
"10717","Taf6l"
"10718","Taf7"
"10719","Taf8"
"10720","Taf9b"
"10721","Tagap"
"10722","Tagap1"
"10723","Tagln2"
"10724","Tal1"
"10725","Taldo1"
"10726","Tamm41"
"10727","Tango2"
"10728","Tango6"
"10729","Tank"
"10730","Taok1"
"10731","Taok2"
"10732","Taok3"
"10733","Tap1"
"10734","Tap2"
"10735","Tapbp"
"10736","Tapbpl"
"10737","Tapt1"
"10738","Tarbp1"
"10739","Tarbp2"
"10740","Tardbp"
"10741","Tars"
"10742","Tars2"
"10743","Tarsl2"
"10744","Tasp1"
"10745","Tatdn1"
"10746","Tatdn2"
"10747","Tatdn3"
"10748","Tax1bp1"
"10749","Taz"
"10750","Tbc1d1"
"10751","Tbc1d10a"
"10752","Tbc1d10b"
"10753","Tbc1d10c"
"10754","Tbc1d12"
"10755","Tbc1d13"
"10756","Tbc1d14"
"10757","Tbc1d15"
"10758","Tbc1d16"
"10759","Tbc1d17"
"10760","Tbc1d19"
"10761","Tbc1d2"
"10762","Tbc1d20"
"10763","Tbc1d22a"
"10764","Tbc1d22b"
"10765","Tbc1d23"
"10766","Tbc1d24"
"10767","Tbc1d25"
"10768","Tbc1d2b"
"10769","Tbc1d31"
"10770","Tbc1d4"
"10771","Tbc1d5"
"10772","Tbc1d7"
"10773","Tbc1d8"
"10774","Tbc1d8b"
"10775","Tbc1d9"
"10776","Tbc1d9b"
"10777","Tbca"
"10778","Tbcb"
"10779","Tbcc"
"10780","Tbccd1"
"10781","Tbcd"
"10782","Tbce"
"10783","Tbcel"
"10784","Tbck"
"10785","Tbk1"
"10786","Tbkbp1"
"10787","Tbl1x"
"10788","Tbl1xr1"
"10789","Tbl2"
"10790","Tbl3"
"10791","Tbp"
"10792","Tbpl1"
"10793","Tbrg1"
"10794","Tbrg4"
"10795","Tbxa2r"
"10796","Tbxas1"
"10797","Tcaf1"
"10798","Tcaim"
"10799","Tcam1"
"10800","Tcea1"
"10801","Tcea2"
"10802","Tcea3"
"10803","Tceal1"
"10804","Tceal5"
"10805","Tceal8"
"10806","Tceal9"
"10807","Tceanc"
"10808","Tceanc2"
"10809","Tcerg1"
"10810","Tcf12"
"10811","Tcf19"
"10812","Tcf20"
"10813","Tcf25"
"10814","Tcf3"
"10815","Tcf4"
"10816","Tcf7l2"
"10817","Tchp"
"10818","Tcirg1"
"10819","Tcn2"
"10820","Tcof1"
"10821","Tcp1"
"10822","Tcp11l1"
"10823","Tcp11l2"
"10824","Tcrg-C1"
"10825","Tcta"
"10826","Tcte3"
"10827","Tctex1d1"
"10828","Tctex1d2"
"10829","Tctn1"
"10830","Tctn2"
"10831","Tctn3"
"10832","Tdg"
"10833","Tdp1"
"10834","Tdp2"
"10835","Tdpx-ps1"
"10836","Tdrd3"
"10837","Tdrd7"
"10838","Tdrkh"
"10839","Tdrp"
"10840","Tead2"
"10841","Tec"
"10842","Tecpr1"
"10843","Tecr"
"10844","Tef"
"10845","Tefm"
"10846","Tek"
"10847","Telo2"
"10848","Ten1"
"10849","Tep1"
"10850","Tepsin"
"10851","Terc"
"10852","Terf1"
"10853","Terf2"
"10854","Terf2ip"
"10855","Tes"
"10856","Tesc"
"10857","Tesk1"
"10858","Tesk2"
"10859","Tespa1"
"10860","Tet2"
"10861","Tex10"
"10862","Tex2"
"10863","Tex21"
"10864","Tex261"
"10865","Tex264"
"10866","Tex30"
"10867","Tex9"
"10868","Tfam"
"10869","Tfap4"
"10870","Tfb1m"
"10871","Tfb2m"
"10872","Tfcp2"
"10873","Tfdp1"
"10874","Tfdp2"
"10875","Tfe3"
"10876","Tfeb"
"10877","Tfec"
"10878","Tff3"
"10879","Tfg"
"10880","Tfip11"
"10881","Tfpi"
"10882","Tfpt"
"10883","Tfr2"
"10884","Tfrc"
"10885","Tgds"
"10886","Tgfb1"
"10887","Tgfb1i1"
"10888","Tgfbi"
"10889","Tgfbr1"
"10890","Tgfbr2"
"10891","Tgfbr3"
"10892","Tgfbrap1"
"10893","Tgif1"
"10894","Tgif2"
"10895","Tgm2"
"10896","Tgoln1"
"10897","Tgs1"
"10898","Tha1"
"10899","Thada"
"10900","Thap1"
"10901","Thap11"
"10902","Thap12"
"10903","Thap2"
"10904","Thap3"
"10905","Thap4"
"10906","Thap6"
"10907","Thap7"
"10908","Thbd"
"10909","Thbs1"
"10910","Thegl"
"10911","Them4"
"10912","Them6"
"10913","Themis2"
"10914","Thg1l"
"10915","Thnsl1"
"10916","Thnsl2"
"10917","Thoc1"
"10918","Thoc2"
"10919","Thoc3"
"10920","Thoc5"
"10921","Thoc6"
"10922","Thoc7"
"10923","Thop1"
"10924","Thpo"
"10925","Thra"
"10926","Thrap3"
"10927","Thtpa"
"10928","Thumpd1"
"10929","Thumpd2"
"10930","Thumpd3"
"10931","Thyn1"
"10932","Tia1"
"10933","Tial1"
"10934","Tiam1"
"10935","Ticam1"
"10936","Ticam2"
"10937","Ticrr"
"10938","Tie1"
"10939","Tifa"
"10940","Tifab"
"10941","Tigar"
"10942","Tigd2"
"10943","Tigd3"
"10944","Tigd5"
"10945","Timd2"
"10946","Timd4"
"10947","Timeless"
"10948","Timm10"
"10949","Timm10b"
"10950","Timm13"
"10951","Timm17a"
"10952","Timm17b"
"10953","Timm21"
"10954","Timm22"
"10955","Timm23"
"10956","Timm29"
"10957","Timm44"
"10958","Timm50"
"10959","Timm8a1"
"10960","Timm8b"
"10961","Timm9"
"10962","Timmdc1"
"10963","Timp2"
"10964","Timp3"
"10965","Tinagl1"
"10966","Tinf2"
"10967","Tiparp"
"10968","Tipin"
"10969","Tiprl"
"10970","Tirap"
"10971","Tjap1"
"10972","Tjp2"
"10973","Tk1"
"10974","Tk2"
"10975","Tkfc"
"10976","Tkt"
"10977","Tlcd1"
"10978","Tlcd2"
"10979","Tldc1"
"10980","Tle1"
"10981","Tle3"
"10982","Tle4"
"10983","Tle6"
"10984","Tlk1"
"10985","Tlk2"
"10986","Tln1"
"10987","Tlr1"
"10988","Tlr2"
"10989","Tlr4"
"10990","Tm2d1"
"10991","Tm2d2"
"10992","Tm2d3"
"10993","Tm4sf4"
"10994","Tm6sf1"
"10995","Tm6sf2"
"10996","Tm7sf2"
"10997","Tm7sf3"
"10998","Tm9sf1"
"10999","Tm9sf2"
"11000","Tm9sf3"
"11001","Tm9sf4"
"11002","Tma16"
"11003","Tma7"
"11004","Tma7-ps"
"11005","Tmbim1"
"11006","Tmbim4"
"11007","Tmbim6"
"11008","Tmc4"
"11009","Tmc6"
"11010","Tmc8"
"11011","Tmcc1"
"11012","Tmcc2"
"11013","Tmcc3"
"11014","Tmco1"
"11015","Tmco3"
"11016","Tmco4"
"11017","Tmco6"
"11018","Tmed1"
"11019","Tmed10"
"11020","Tmed2"
"11021","Tmed3"
"11022","Tmed4"
"11023","Tmed5"
"11024","Tmed7"
"11025","Tmed9"
"11026","Tmem101"
"11027","Tmem104"
"11028","Tmem106a"
"11029","Tmem106b"
"11030","Tmem106c"
"11031","Tmem107"
"11032","Tmem108"
"11033","Tmem109"
"11034","Tmem11"
"11035","Tmem110"
"11036","Tmem115"
"11037","Tmem116"
"11038","Tmem119"
"11039","Tmem120a"
"11040","Tmem120b"
"11041","Tmem121"
"11042","Tmem123"
"11043","Tmem126a"
"11044","Tmem126b"
"11045","Tmem127"
"11046","Tmem128"
"11047","Tmem129"
"11048","Tmem131"
"11049","Tmem134"
"11050","Tmem135"
"11051","Tmem138"
"11052","Tmem140"
"11053","Tmem141"
"11054","Tmem143"
"11055","Tmem144"
"11056","Tmem147"
"11057","Tmem147os"
"11058","Tmem14a"
"11059","Tmem14c"
"11060","Tmem150a"
"11061","Tmem150b"
"11062","Tmem154"
"11063","Tmem156"
"11064","Tmem158"
"11065","Tmem159"
"11066","Tmem160"
"11067","Tmem161a"
"11068","Tmem161b"
"11069","Tmem164"
"11070","Tmem165"
"11071","Tmem167"
"11072","Tmem167b"
"11073","Tmem168"
"11074","Tmem17"
"11075","Tmem170"
"11076","Tmem170b"
"11077","Tmem173"
"11078","Tmem175"
"11079","Tmem176a"
"11080","Tmem176b"
"11081","Tmem177"
"11082","Tmem18"
"11083","Tmem181a"
"11084","Tmem181b-ps"
"11085","Tmem183a"
"11086","Tmem184a"
"11087","Tmem184b"
"11088","Tmem184c"
"11089","Tmem185a"
"11090","Tmem185b"
"11091","Tmem186"
"11092","Tmem189"
"11093","Tmem19"
"11094","Tmem191c"
"11095","Tmem192"
"11096","Tmem198b"
"11097","Tmem199"
"11098","Tmem2"
"11099","Tmem201"
"11100","Tmem203"
"11101","Tmem205"
"11102","Tmem206"
"11103","Tmem208"
"11104","Tmem209"
"11105","Tmem214"
"11106","Tmem215"
"11107","Tmem216"
"11108","Tmem218"
"11109","Tmem219"
"11110","Tmem221"
"11111","Tmem222"
"11112","Tmem229b"
"11113","Tmem230"
"11114","Tmem231"
"11115","Tmem234"
"11116","Tmem237"
"11117","Tmem238"
"11118","Tmem241"
"11119","Tmem242"
"11120","Tmem245"
"11121","Tmem246"
"11122","Tmem248"
"11123","Tmem251"
"11124","Tmem256"
"11125","Tmem258"
"11126","Tmem259"
"11127","Tmem26"
"11128","Tmem260"
"11129","Tmem261"
"11130","Tmem263"
"11131","Tmem268"
"11132","Tmem29"
"11133","Tmem30a"
"11134","Tmem33"
"11135","Tmem35b"
"11136","Tmem37"
"11137","Tmem38a"
"11138","Tmem38b"
"11139","Tmem39a"
"11140","Tmem39b"
"11141","Tmem40"
"11142","Tmem41a"
"11143","Tmem41b"
"11144","Tmem42"
"11145","Tmem43"
"11146","Tmem5"
"11147","Tmem50a"
"11148","Tmem50b"
"11149","Tmem51"
"11150","Tmem53"
"11151","Tmem55a"
"11152","Tmem55b"
"11153","Tmem56"
"11154","Tmem57"
"11155","Tmem59"
"11156","Tmem60"
"11157","Tmem62"
"11158","Tmem63a"
"11159","Tmem63b"
"11160","Tmem64"
"11161","Tmem65"
"11162","Tmem67"
"11163","Tmem68"
"11164","Tmem69"
"11165","Tmem70"
"11166","Tmem71"
"11167","Tmem79"
"11168","Tmem8"
"11169","Tmem80"
"11170","Tmem86a"
"11171","Tmem86b"
"11172","Tmem87a"
"11173","Tmem87b"
"11174","Tmem88"
"11175","Tmem9"
"11176","Tmem91"
"11177","Tmem94"
"11178","Tmem97"
"11179","Tmem98"
"11180","Tmem9b"
"11181","Tmf1"
"11182","Tmigd3"
"11183","Tmod1"
"11184","Tmod3"
"11185","Tmpo"
"11186","Tmppe"
"11187","Tmsb10"
"11188","Tmsb15b1"
"11189","Tmsb4x"
"11190","Tmtc3"
"11191","Tmtc4"
"11192","Tmub1"
"11193","Tmub2"
"11194","Tmx1"
"11195","Tmx2"
"11196","Tmx3"
"11197","Tmx4"
"11198","Tnf"
"11199","Tnfaip1"
"11200","Tnfaip2"
"11201","Tnfaip8"
"11202","Tnfaip8l1"
"11203","Tnfaip8l2"
"11204","Tnfrsf11a"
"11205","Tnfrsf12a"
"11206","Tnfrsf13b"
"11207","Tnfrsf14"
"11208","Tnfrsf1a"
"11209","Tnfrsf1b"
"11210","Tnfrsf21"
"11211","Tnfrsf22"
"11212","Tnfrsf25"
"11213","Tnfrsf4"
"11214","Tnfsf14"
"11215","Tnik"
"11216","Tnip1"
"11217","Tnip2"
"11218","Tnk2"
"11219","Tnk2os"
"11220","Tnks2"
"11221","Tnnc1"
"11222","Tnni1"
"11223","Tnni2"
"11224","Tnni3"
"11225","Tnnt1"
"11226","Tnpo1"
"11227","Tnpo2"
"11228","Tnpo3"
"11229","Tnrc18"
"11230","Tnrc6a"
"11231","Tnrc6b"
"11232","Tnrc6c"
"11233","Tns1"
"11234","Tns3"
"11235","Tob1"
"11236","Tob2"
"11237","Toe1"
"11238","Tollip"
"11239","Tom1"
"11240","Tom1l1"
"11241","Tom1l2"
"11242","Tomm20"
"11243","Tomm22"
"11244","Tomm34"
"11245","Tomm40"
"11246","Tomm40l"
"11247","Tomm5"
"11248","Tomm6"
"11249","Tomm6os"
"11250","Tomm7"
"11251","Tomm70a"
"11252","Tonsl"
"11253","Top1"
"11254","Top1mt"
"11255","Top2a"
"11256","Top2b"
"11257","Top3a"
"11258","Top3b"
"11259","Topbp1"
"11260","Topors"
"11261","Toporsos"
"11262","Tor1a"
"11263","Tor1aip1"
"11264","Tor1aip2"
"11265","Tor1b"
"11266","Tor2a"
"11267","Tor3a"
"11268","Tor4a"
"11269","Tox4"
"11270","Tpbpa"
"11271","Tpcn1"
"11272","Tpcn2"
"11273","Tpd52"
"11274","Tpd52l1"
"11275","Tpd52l2"
"11276","Tpgs1"
"11277","Tpgs2"
"11278","Tpi1"
"11279","Tpk1"
"11280","Tpm1"
"11281","Tpm2"
"11282","Tpm3"
"11283","Tpm3-rs7"
"11284","Tpm4"
"11285","Tpmt"
"11286","Tpp1"
"11287","Tpp2"
"11288","Tpr"
"11289","Tpra1"
"11290","Tprgl"
"11291","Tprkb"
"11292","Tprn"
"11293","Tpst1"
"11294","Tpst2"
"11295","Tpt1"
"11296","Tpt1-ps3"
"11297","Tpt1-ps5"
"11298","Tpx2"
"11299","Tra2a"
"11300","Tra2b"
"11301","Trabd"
"11302","Tradd"
"11303","Traf2"
"11304","Traf3"
"11305","Traf3ip1"
"11306","Traf3ip3"
"11307","Traf4"
"11308","Traf5"
"11309","Traf6"
"11310","Traf7"
"11311","Trafd1"
"11312","Traip"
"11313","Trak1"
"11314","Trak2"
"11315","Tram1"
"11316","Tram2"
"11317","Trap1"
"11318","Trappc1"
"11319","Trappc10"
"11320","Trappc11"
"11321","Trappc12"
"11322","Trappc13"
"11323","Trappc2"
"11324","Trappc2l"
"11325","Trappc3"
"11326","Trappc4"
"11327","Trappc5"
"11328","Trappc6a"
"11329","Trappc6b"
"11330","Trappc9"
"11331","Trbc1"
"11332","Trbc2"
"11333","Trdc"
"11334","Trdmt1"
"11335","Trem1"
"11336","Trem2"
"11337","Trem3"
"11338","Treml1"
"11339","Treml2"
"11340","Treml4"
"11341","Trf"
"11342","Triap1"
"11343","Trib1"
"11344","Trib2"
"11345","Trib3"
"11346","Trim10"
"11347","Trim11"
"11348","Trim12a"
"11349","Trim12c"
"11350","Trim13"
"11351","Trim16"
"11352","Trim2"
"11353","Trim23"
"11354","Trim24"
"11355","Trim25"
"11356","Trim26"
"11357","Trim27"
"11358","Trim28"
"11359","Trim30a"
"11360","Trim30d"
"11361","Trim32"
"11362","Trim33"
"11363","Trim34a"
"11364","Trim35"
"11365","Trim37"
"11366","Trim39"
"11367","Trim41"
"11368","Trim44"
"11369","Trim45"
"11370","Trim46"
"11371","Trim47"
"11372","Trim5"
"11373","Trim56"
"11374","Trim59"
"11375","Trim6"
"11376","Trim65"
"11377","Trim68"
"11378","Trim7"
"11379","Trim8"
"11380","Triobp"
"11381","Trip10"
"11382","Trip11"
"11383","Trip12"
"11384","Trip13"
"11385","Trip4"
"11386","Trip6"
"11387","Trit1"
"11388","Trmo"
"11389","Trmt1"
"11390","Trmt10a"
"11391","Trmt10b"
"11392","Trmt10c"
"11393","Trmt11"
"11394","Trmt112"
"11395","Trmt112-ps2"
"11396","Trmt12"
"11397","Trmt13"
"11398","Trmt1l"
"11399","Trmt2a"
"11400","Trmt2b"
"11401","Trmt44"
"11402","Trmt5"
"11403","Trmt6"
"11404","Trmt61a"
"11405","Trmt61b"
"11406","Trmu"
"11407","Trnau1ap"
"11408","Trnt1"
"11409","Troap"
"11410","Trove2"
"11411","Trp53"
"11412","Trp53bp1"
"11413","Trp53bp2"
"11414","Trp53i11"
"11415","Trp53i13"
"11416","Trp53rka"
"11417","Trp53rkb"
"11418","Trpc4ap"
"11419","Trpm7"
"11420","Trps1"
"11421","Trpt1"
"11422","Trpv2"
"11423","Trpv4"
"11424","Trub1"
"11425","Trub2"
"11426","Tsacc"
"11427","Tsc1"
"11428","Tsc2"
"11429","Tsc22d1"
"11430","Tsc22d2"
"11431","Tsc22d3"
"11432","Tsc22d4"
"11433","Tsen15"
"11434","Tsen2"
"11435","Tsen34"
"11436","Tsen54"
"11437","Tsfm"
"11438","Tsg101"
"11439","Tsga10"
"11440","Tshz1"
"11441","Tsix"
"11442","Tsn"
"11443","Tsnax"
"11444","Tspan13"
"11445","Tspan14"
"11446","Tspan15"
"11447","Tspan17"
"11448","Tspan18"
"11449","Tspan2"
"11450","Tspan3"
"11451","Tspan31"
"11452","Tspan32"
"11453","Tspan33"
"11454","Tspan4"
"11455","Tspan5"
"11456","Tspan6"
"11457","Tspan7"
"11458","Tspan8"
"11459","Tspan9"
"11460","Tspo"
"11461","Tspo2"
"11462","Tspoap1"
"11463","Tspyl1"
"11464","Tspyl2"
"11465","Tspyl3"
"11466","Tsr1"
"11467","Tsr2"
"11468","Tsr3"
"11469","Tssc1"
"11470","Tssc4"
"11471","Tst"
"11472","Tsta3"
"11473","Tstd2"
"11474","Tstd3"
"11475","Ttc1"
"11476","Ttc13"
"11477","Ttc14"
"11478","Ttc17"
"11479","Ttc19"
"11480","Ttc21b"
"11481","Ttc23"
"11482","Ttc27"
"11483","Ttc28"
"11484","Ttc3"
"11485","Ttc30a1"
"11486","Ttc30b"
"11487","Ttc32"
"11488","Ttc33"
"11489","Ttc36"
"11490","Ttc37"
"11491","Ttc38"
"11492","Ttc39a"
"11493","Ttc39b"
"11494","Ttc39c"
"11495","Ttc4"
"11496","Ttc41"
"11497","Ttc5"
"11498","Ttc7"
"11499","Ttc8"
"11500","Ttc9c"
"11501","Ttf1"
"11502","Ttf2"
"11503","Tti1"
"11504","Tti2"
"11505","Ttk"
"11506","Ttl"
"11507","Ttll1"
"11508","Ttll12"
"11509","Ttll4"
"11510","Ttll5"
"11511","Ttll9"
"11512","Ttpa"
"11513","Ttpal"
"11514","Ttr"
"11515","Ttyh2"
"11516","Ttyh3"
"11517","Tuba1a"
"11518","Tuba1b"
"11519","Tuba1c"
"11520","Tuba4a"
"11521","Tuba8"
"11522","Tubb2a"
"11523","Tubb2b"
"11524","Tubb3"
"11525","Tubb4b"
"11526","Tubb5"
"11527","Tubb6"
"11528","Tubd1"
"11529","Tube1"
"11530","Tubg1"
"11531","Tubgcp2"
"11532","Tubgcp3"
"11533","Tubgcp4"
"11534","Tubgcp5"
"11535","Tubgcp6"
"11536","Tufm"
"11537","Tuft1"
"11538","Tug1"
"11539","Tulp2"
"11540","Tulp3"
"11541","Tulp4"
"11542","Tusc1"
"11543","Tusc2"
"11544","Tusc3"
"11545","Tut1"
"11546","Tvp23b"
"11547","Twf1"
"11548","Twf2"
"11549","Twistnb"
"11550","Twnk"
"11551","Twsg1"
"11552","Txlna"
"11553","Txlng"
"11554","Txn-ps1"
"11555","Txn1"
"11556","Txn2"
"11557","Txndc11"
"11558","Txndc12"
"11559","Txndc15"
"11560","Txndc16"
"11561","Txndc17"
"11562","Txndc5"
"11563","Txndc9"
"11564","Txnip"
"11565","Txnl1"
"11566","Txnl4a"
"11567","Txnl4b"
"11568","Txnrd1"
"11569","Txnrd2"
"11570","Txnrd3"
"11571","Tyk2"
"11572","Tyms"
"11573","Tyrobp"
"11574","Tysnd1"
"11575","Tyw1"
"11576","Tyw3"
"11577","Tyw5"
"11578","U2af1"
"11579","U2af1l4"
"11580","U2af2"
"11581","U2surp"
"11582","Uaca"
"11583","Uap1"
"11584","Uap1l1"
"11585","Uba1"
"11586","Uba2"
"11587","Uba3"
"11588","Uba5"
"11589","Uba52"
"11590","Uba6"
"11591","Uba7"
"11592","Ubac1"
"11593","Ubac2"
"11594","Ubald1"
"11595","Ubald2"
"11596","Ubap1"
"11597","Ubap2"
"11598","Ubap2l"
"11599","Ubash3a"
"11600","Ubash3b"
"11601","Ubb"
"11602","Ubc"
"11603","Ube2a"
"11604","Ube2b"
"11605","Ube2c"
"11606","Ube2cbp"
"11607","Ube2d-ps"
"11608","Ube2d1"
"11609","Ube2d2a"
"11610","Ube2d3"
"11611","Ube2e1"
"11612","Ube2e2"
"11613","Ube2e3"
"11614","Ube2f"
"11615","Ube2g1"
"11616","Ube2g2"
"11617","Ube2h"
"11618","Ube2i"
"11619","Ube2j1"
"11620","Ube2j2"
"11621","Ube2k"
"11622","Ube2l3"
"11623","Ube2l6"
"11624","Ube2m"
"11625","Ube2n"
"11626","Ube2n-ps1"
"11627","Ube2o"
"11628","Ube2q1"
"11629","Ube2q2"
"11630","Ube2r2"
"11631","Ube2s"
"11632","Ube2t"
"11633","Ube2v2"
"11634","Ube2w"
"11635","Ube2z"
"11636","Ube3a"
"11637","Ube3b"
"11638","Ube3c"
"11639","Ube4a"
"11640","Ube4b"
"11641","Ubfd1"
"11642","Ubiad1"
"11643","Ubl3"
"11644","Ubl4a"
"11645","Ubl5"
"11646","Ubl7"
"11647","Ublcp1"
"11648","Ubn1"
"11649","Ubn2"
"11650","Ubox5"
"11651","Ubp1"
"11652","Ubqln1"
"11653","Ubqln2"
"11654","Ubqln4"
"11655","Ubr1"
"11656","Ubr2"
"11657","Ubr3"
"11658","Ubr4"
"11659","Ubr5"
"11660","Ubr7"
"11661","Ubtd1"
"11662","Ubtd2"
"11663","Ubtf"
"11664","Ubxn1"
"11665","Ubxn11"
"11666","Ubxn2a"
"11667","Ubxn2b"
"11668","Ubxn4"
"11669","Ubxn6"
"11670","Ubxn7"
"11671","Ubxn8"
"11672","Uchl3"
"11673","Uchl4"
"11674","Uchl5"
"11675","Uck1"
"11676","Uck2"
"11677","Uckl1"
"11678","Ucp2"
"11679","Uevld"
"11680","Ufc1"
"11681","Ufd1l"
"11682","Ufl1"
"11683","Ufm1"
"11684","Ufsp1"
"11685","Ufsp2"
"11686","Ugcg"
"11687","Ugdh"
"11688","Uggt1"
"11689","Uggt2"
"11690","Ugp2"
"11691","Ugt2b34"
"11692","Ugt2b36"
"11693","Ugt2b5"
"11694","Uhmk1"
"11695","Uhrf1"
"11696","Uhrf1bp1"
"11697","Uhrf1bp1l"
"11698","Uhrf2"
"11699","Uimc1"
"11700","Ulbp1"
"11701","Ulk1"
"11702","Ulk2"
"11703","Ulk3"
"11704","Umad1"
"11705","Umps"
"11706","Unc119"
"11707","Unc119b"
"11708","Unc13a"
"11709","Unc13d"
"11710","Unc45a"
"11711","Unc50"
"11712","Unc5cl"
"11713","Unc93b1"
"11714","Ung"
"11715","Unk"
"11716","Unkl"
"11717","Upb1"
"11718","Upf1"
"11719","Upf2"
"11720","Upf3a"
"11721","Upf3b"
"11722","Upk1a"
"11723","Uqcc1"
"11724","Uqcc2"
"11725","Uqcc3"
"11726","Uqcr10"
"11727","Uqcr11"
"11728","Uqcrb"
"11729","Uqcrc1"
"11730","Uqcrc2"
"11731","Uqcrfs1"
"11732","Uqcrh"
"11733","Uqcrh-ps2"
"11734","Uqcrq"
"11735","Urah"
"11736","Urb1"
"11737","Urb2"
"11738","Urgcp"
"11739","Uri1"
"11740","Urm1"
"11741","Urod"
"11742","Uros"
"11743","Usb1"
"11744","Use1"
"11745","Usf1"
"11746","Usf2"
"11747","Usf3"
"11748","Usmg5"
"11749","Uso1"
"11750","Usp1"
"11751","Usp10"
"11752","Usp11"
"11753","Usp12"
"11754","Usp14"
"11755","Usp15"
"11756","Usp16"
"11757","Usp18"
"11758","Usp19"
"11759","Usp2"
"11760","Usp20"
"11761","Usp21"
"11762","Usp22"
"11763","Usp24"
"11764","Usp25"
"11765","Usp28"
"11766","Usp3"
"11767","Usp30"
"11768","Usp32"
"11769","Usp33"
"11770","Usp34"
"11771","Usp36"
"11772","Usp37"
"11773","Usp38"
"11774","Usp39"
"11775","Usp4"
"11776","Usp40"
"11777","Usp42"
"11778","Usp45"
"11779","Usp46"
"11780","Usp47"
"11781","Usp48"
"11782","Usp49"
"11783","Usp5"
"11784","Usp50"
"11785","Usp6nl"
"11786","Usp7"
"11787","Usp8"
"11788","Usp9x"
"11789","Uspl1"
"11790","Utp11"
"11791","Utp14a"
"11792","Utp14b"
"11793","Utp15"
"11794","Utp18"
"11795","Utp20"
"11796","Utp23"
"11797","Utp3"
"11798","Utp4"
"11799","Utp6"
"11800","Utrn"
"11801","Uty"
"11802","Uvrag"
"11803","Uvssa"
"11804","Uxs1"
"11805","Uxt"
"11806","Vac14"
"11807","Vamp1"
"11808","Vamp2"
"11809","Vamp3"
"11810","Vamp4"
"11811","Vamp5"
"11812","Vamp7"
"11813","Vamp8"
"11814","Vangl1"
"11815","Vapa"
"11816","Vapb"
"11817","Vars"
"11818","Vars2"
"11819","Vasp"
"11820","Vat1"
"11821","Vaultrc5"
"11822","Vav1"
"11823","Vav2"
"11824","Vav3"
"11825","Vbp1"
"11826","Vcam1"
"11827","Vcl"
"11828","Vcp"
"11829","Vcp-rs"
"11830","Vcpip1"
"11831","Vcpkmt"
"11832","Vdac1"
"11833","Vdac2"
"11834","Vdac3"
"11835","Vdac3-ps1"
"11836","Vegfb"
"11837","Vezf1"
"11838","Vezt"
"11839","Vgll4"
"11840","Vhl"
"11841","Vill"
"11842","Vim"
"11843","Vipas39"
"11844","Vkorc1"
"11845","Vkorc1l1"
"11846","Vma21"
"11847","Vmac"
"11848","Vmp1"
"11849","Vopp1"
"11850","Vprbp"
"11851","Vpreb1"
"11852","Vpreb2"
"11853","Vpreb3"
"11854","Vps11"
"11855","Vps13a"
"11856","Vps13b"
"11857","Vps13c"
"11858","Vps13d"
"11859","Vps16"
"11860","Vps18"
"11861","Vps25"
"11862","Vps26a"
"11863","Vps26b"
"11864","Vps29"
"11865","Vps33a"
"11866","Vps33b"
"11867","Vps35"
"11868","Vps36"
"11869","Vps37a"
"11870","Vps37b"
"11871","Vps37c"
"11872","Vps39"
"11873","Vps41"
"11874","Vps45"
"11875","Vps4a"
"11876","Vps4b"
"11877","Vps50"
"11878","Vps51"
"11879","Vps52"
"11880","Vps53"
"11881","Vps54"
"11882","Vps72"
"11883","Vps8"
"11884","Vps9d1"
"11885","Vrk1"
"11886","Vrk2"
"11887","Vrk3"
"11888","Vsig10l"
"11889","Vsir"
"11890","Vta1"
"11891","Vti1a"
"11892","Vti1b"
"11893","Vtn"
"11894","Vwa5a"
"11895","Vwa8"
"11896","Vwce"
"11897","Vwf"
"11898","Wac"
"11899","Wapl"
"11900","Wars"
"11901","Wars2"
"11902","Was"
"11903","Wasf2"
"11904","Washc1"
"11905","Washc2"
"11906","Washc3"
"11907","Washc4"
"11908","Washc5"
"11909","Wasl"
"11910","Wbp1"
"11911","Wbp11"
"11912","Wbp1l"
"11913","Wbp2"
"11914","Wbp4"
"11915","Wbscr22"
"11916","Wbscr27"
"11917","Wdcp"
"11918","Wdfy1"
"11919","Wdfy2"
"11920","Wdfy3"
"11921","Wdfy4"
"11922","Wdhd1"
"11923","Wdpcp"
"11924","Wdr1"
"11925","Wdr11"
"11926","Wdr12"
"11927","Wdr13"
"11928","Wdr18"
"11929","Wdr20"
"11930","Wdr24"
"11931","Wdr25"
"11932","Wdr26"
"11933","Wdr3"
"11934","Wdr31"
"11935","Wdr33"
"11936","Wdr34"
"11937","Wdr36"
"11938","Wdr37"
"11939","Wdr4"
"11940","Wdr41"
"11941","Wdr43"
"11942","Wdr44"
"11943","Wdr45"
"11944","Wdr45b"
"11945","Wdr46"
"11946","Wdr47"
"11947","Wdr48"
"11948","Wdr5"
"11949","Wdr53"
"11950","Wdr54"
"11951","Wdr55"
"11952","Wdr59"
"11953","Wdr5b"
"11954","Wdr6"
"11955","Wdr60"
"11956","Wdr61"
"11957","Wdr62"
"11958","Wdr7"
"11959","Wdr70"
"11960","Wdr73"
"11961","Wdr74"
"11962","Wdr75"
"11963","Wdr76"
"11964","Wdr77"
"11965","Wdr78"
"11966","Wdr81"
"11967","Wdr82"
"11968","Wdr83"
"11969","Wdr83os"
"11970","Wdr89"
"11971","Wdr90"
"11972","Wdr91"
"11973","Wdr92"
"11974","Wdsub1"
